Supplier_ID,Fabric_Trim,Fabric_Rib,Fabric_Body,Fabric_CollarCuff,Sewing_Trims,Packing_Trims,Interlining,Threads,Color_Sets_Count,Unit_Count,Order_Value_USD,Delay_Penalty_USD_Per_Day,Shipping_Cost_USD,Order_Priority,Order_ID,Delivery_Status,Forwarder,Mill_Source
SUP-011,1135.0,,4264.0,72.0,1804.0,2951.0,219.0,1439.0,2.0,3967.0,,595.05,4500.0,High,ORD-20260625-H1018,On-Time,ONE,Internal
SUP-013,540.0,390.0,254.0,515.0,1280.0,2524.0,1018.0,2442.0,5.0,2959.0,38467.0,384.67,1500.0,Medium,ORD-20260625-H1019,Late,Gemadept,Outsource
SUP-001,1346.0,943.0,2023.0,248.0,2477.0,2213.0,1236.0,3583.0,9.0,6048.0,42336.0,423.36,10000.0,Low,ORD-20260625-H1020,On-Time,DHL,Internal
SUP-015,278.0,738.0,3662.0,659.0,1145.0,1242.0,248.0,602.0,5.0,7141.0,78551.0,785.51,4500.0,low,ORD-20260625-H1021,On-Time,ONE,Internal
SUP-015,1093.0,166.0,3279.0,231.0,1595.0,845.0,788.0,964.0,3.0,4141.0,53833.0,538.33,10000.0,Medium,ORD-20260625-H1022,On-Time,DHL,internel
SUP-001,52.0,735.0,1032.0,816.0,1387.0,2155.0,1121.0,2035.0,7.0,6057.0,66627.0,666.27,10000.0,Low,ORD-20260625-H1023,On-Time,DHL,Internal
SUP-010,1494.0,517.0,4608.0,810.0,1898.0,1830.0,814.0,2789.0,3.0,6072.0,60720.0,607.2,2800.0,Low,ORD-20260625-H1024,On-Time,Wanhai,Outsource
SUP-005,,67.0,3006.0,523.0,823.0,1862.0,152.0,1003.0,8.0,4014.0,32112.0,321.12,10000.0,Low,ORD-20260625-H1025,On-Time,DHL,Both
SUP-009,356.0,789.0,2690.0,514.0,1259.0,126.0,597.0,4401.0,5.0,9258.0,120354.0,1203.54,4500.0,Medium,ORD-20260625-H1026,On-Time,ONE,Internal
SUP-004,481.0,670.0,527.0,872.0,351.0,389.0,55.0,4417.0,5.0,12287.0,184305.0,1843.05,4500.0,High,ORD-20260625-H1027,On-Time,O.N.E,Outsource
SUP-014,185.0,191.0,3510.0,690.0,304.0,127.0,760.0,3202.0,6.0,10085.0,70595.0,705.95,10000.0,Medium,ORD-20260625-H1028,On-Time,DHL,Outsource
SUP-004,564.0,632.0,3500.0,883.0,1979.0,2614.0,61.0,2962.0,10.0,4019.0,60285.0,602.85,2800.0,Low,ORD-20260625-H1029,On-Time,Wanhai,Internal
SUP-007,242.0,718.0,3875.0,252.0,2979.0,1869.0,152.0,3019.0,6.0,1695.0,23730.0,237.3,2800.0,Low,ORD-20260625-H1030,On-Time,Wanhai,Both
SUP-010,1488.0,915.0,3254.0,90.0,890.0,207.0,748.0,5560.0,3.0,6959.0,90467.0,904.67,2800.0,Medium,ORD-20260625-H1031,On-Time,Wanhai,Internal
SUP-001,922.0,334.0,2343.0,736.0,1184.0,990.0,476.0,3324.0,7.0,7443.0,81873.0,818.73,2800.0,Critical,ORD-20260625-H1032,On-Time,Wanhai,Both
SUP-002,1191.0,395.0,1511.0,208.0,564.0,2586.0,220.0,3395.0,9.0,1444.0,20216.0,202.16,4500.0,Low,ORD-20260625-H1033,On-Time,ONE,Both
SUP-007,715.0,825.0,3391.0,682.0,1941.0,302.0,138.0,5407.0,1.0,2817.0,30987.0,309.87,1500.0,High,ORD-20260625-H1034,On-Time,Gemadept,Internal
SUP-014,258.0,940.0,2738.0,27.0,1425.0,876.0,765.0,509.0,4.0,5416.0,70408.0,704.08,10000.0,High,ORD-20260625-H1035,On-Time,DHL,Outsource
SUP-010,1001.0,894.0,4183.0,351.0,1595.0,1089.0,1420.0,4027.0,4.0,2792.0,27920.0,279.2,2800.0,Critical,ORD-20260625-H1036,On-Time,Wanhai_Inc,Outsource
SUP-008,1107.0,552.0,4747.0,631.0,493.0,2448.0,904.0,4852.0,1.0,12387.0,148644.0,1486.44,1500.0,Medium,ORD-20260625-H1037,On-Time,Gemadept,Outsource
SUP-003,698.0,829.0,364.0,35.0,1730.0,2025.0,1284.0,3160.0,6.0,12497.0,87479.0,874.79,4500.0,Low,ORD-20260625-H1038,On-Time,ONE,Internal
SUP-009,1391.0,439.0,4477.0,685.0,2128.0,2033.0,649.0,5895.0,2.0,4330.0,25980.0,259.8,4500.0,Low,ORD-20260625-H1039,On-Time,ONE,Outsource
SUP-001,169.0,924.0,1022.0,688.0,2807.0,2050.0,475.0,2456.0,6.0,5713.0,74269.0,742.69,2800.0,Medium,ORD-20260625-H1040,On-Time,Wanhai,Outsource
SUP-002,,415.0,1143.0,112.0,1011.0,537.0,1060.0,634.0,1.0,14507.0,145070.0,1450.7,2800.0,Medium,ORD-20260625-H1041,On-Time,Wanhai,Internal
SUP-002,574.0,541.0,4625.0,281.0,1382.0,1134.0,1045.0,3323.0,10.0,10943.0,153202.0,1532.02,4500.0,High,ORD-20260625-H1042,On-Time,ONE,Internal
SUP-014,818.0,206.0,974.0,568.0,2677.0,936.0,1193.0,1049.0,5.0,1203.0,14436.0,144.36,1500.0,Medium,ORD-20260625-H1043,Late,Gemadept,Outsource
SUP-008,1162.0,664.0,2398.0,180.0,1310.0,706.0,227.0,306.0,6.0,10293.0,92637.0,926.37,4500.0,high,ORD-20260625-H1044,On-Time,O.N.E,Internal
SUP-004,561.0,52.0,3356.0,370.0,1335.0,741.0,1202.0,2871.0,10.0,6095.0,60950.0,609.5,1500.0,Medium,ORD-20260625-H1045,Late,Gemadept,Both
SUP-003,96.0,88.0,4442.0,193.0,1158.0,1908.0,612.0,319.0,2.0,14213.0,113704.0,1137.04,4500.0,Low,ORD-20260625-H1046,On-Time,ONE,Internal
SUP-008,821.0,611.0,3895.0,336.0,1270.0,2257.0,467.0,3234.0,1.0,2638.0,26380.0,263.8,2800.0,Low,ORD-20260625-H1047,On-Time,Wanhai,Outsource
SUP-010,789.0,210.0,3652.0,956.0,1372.0,742.0,603.0,5009.0,7.0,1544.0,23160.0,231.6,4500.0,Medium,ORD-20260625-H1048,On-Time,ONE,Internal
SUP-001,571.0,120.0,1114.0,37.0,156.0,802.0,1391.0,2092.0,1.0,8792.0,79128.0,791.28,4500.0,Low,ORD-20260625-H1049,On-Time,ONE,Both
SUP-003,1357.0,504.0,1508.0,505.0,1992.0,2948.0,291.0,5988.0,7.0,9212.0,73696.0,736.96,4500.0,Medium,ORD-20260625-H1050,On-Time,O.N.E,Outsource
SUP-001,,304.0,4377.0,386.0,2669.0,1822.0,1429.0,2361.0,1.0,1654.0,21502.0,215.02,4500.0,Medium,ORD-20260625-H1051,On-Time,ONE,Internal
SUP-015,183.0,933.0,713.0,370.0,1848.0,948.0,1301.0,3916.0,9.0,14630.0,131670.0,1316.7,1500.0,Low,ORD-20260625-H1052,Late,Gemadept,Outsource
SUP-003,297.0,752.0,2120.0,547.0,460.0,2654.0,457.0,959.0,5.0,8099.0,121485.0,1214.85,2800.0,Medium,ORD-20260625-H1053,On-Time,Wanhai,Internal
SUP-012,1391.0,409.0,3794.0,891.0,2381.0,2324.0,1350.0,1846.0,6.0,12822.0,115398.0,1153.98,4500.0,Medium,ORD-20260625-H1054,On-Time,ONE,Internal
SUP-006,485.0,584.0,1609.0,454.0,2048.0,1562.0,1091.0,4749.0,7.0,5831.0,75803.0,758.03,4500.0,Low,ORD-20260625-H1055,On-Time,O.N.E,Internal
SUP-014,1249.0,997.0,4766.0,952.0,322.0,1966.0,1384.0,5255.0,1.0,2764.0,27640.0,276.4,1500.0,Medium,ORD-20260625-H1056,On-Time,Gemadept,Internal
SUP-014,735.0,179.0,3390.0,289.0,1739.0,2815.0,1397.0,431.0,8.0,10972.0,109720.0,1097.2,1500.0,Critical,ORD-20260625-H1057,Late,Gemadept,Both
SUP-008,635.0,911.0,4691.0,890.0,426.0,610.0,1120.0,1794.0,6.0,8774.0,87740.0,877.4,4500.0,Medium,ORD-20260625-H1058,On-Time,ONE,Internal
SUP-014,400.0,573.0,1755.0,87.0,1221.0,2256.0,871.0,,2.0,5914.0,65054.0,650.54,2800.0,Critical,ORD-20260625-H1059,On-Time,Wanhai,Internal
SUP-006,192.0,66.0,1004.0,49.0,1349.0,1195.0,579.0,2006.0,1.0,14088.0,140880.0,1408.8,4500.0,High,ORD-20260625-H1060,On-Time,ONE,Internal
SUP-013,1016.0,178.0,1479.0,335.0,1857.0,2636.0,549.0,1075.0,1.0,3017.0,18102.0,181.02,10000.0,Low,ORD-20260625-H1061,On-Time,DHL,Both
SUP-005,853.0,465.0,3777.0,840.0,935.0,832.0,241.0,1838.0,4.0,1490.0,8940.0,89.4,4500.0,Critical,ORD-20260625-H1062,On-Time,O.N.E,internel
SUP-002,1471.0,715.0,3101.0,756.0,2636.0,2428.0,98.0,1192.0,3.0,13669.0,150359.0,1503.59,2800.0,Medium,ORD-20260625-H1063,On-Time,Wanhai,Internal
SUP-005,767.0,777.0,1587.0,183.0,2625.0,1337.0,143.0,3935.0,6.0,4691.0,32837.0,328.37,2800.0,Medium,ORD-20260625-H1064,Late,Wanhai,Outsource
SUP-006,692.0,542.0,4888.0,945.0,1084.0,1580.0,980.0,1756.0,10.0,4018.0,32144.0,321.44,1500.0,Medium,ORD-20260625-H1065,On-Time,Gemadept,Both
SUP-008,1442.0,685.0,2961.0,339.0,1457.0,2565.0,216.0,4553.0,8.0,11215.0,123365.0,1233.65,10000.0,Medium,ORD-20260625-H1066,On-Time,DHL,Outsource
SUP-009,550.0,751.0,2879.0,33.0,891.0,2110.0,303.0,5018.0,1.0,9051.0,63357.0,633.57,4500.0,Medium,ORD-20260625-H1067,On-Time,ONE,Outsource
SUP-001,419.0,174.0,2306.0,298.0,1986.0,2901.0,106.0,,7.0,8523.0,93753.0,937.53,4500.0,Medium,ORD-20260625-H1068,On-Time,ONE,Internal
SUP-011,1455.0,358.0,4423.0,451.0,2659.0,1633.0,55.0,3771.0,8.0,4060.0,44660.0,446.6,2800.0,Critical,ORD-20260625-H1069,Late,Wanhai,Outsource
SUP-012,1159.0,972.0,2968.0,687.0,481.0,761.0,287.0,5329.0,5.0,14793.0,103551.0,1035.51,4500.0,low,ORD-20260625-H1070,On-Time,ONE,Outsource
SUP-002,836.0,384.0,4153.0,653.0,1546.0,1301.0,782.0,876.0,8.0,2160.0,,324.0,2800.0,Critical,ORD-20260625-H1071,Late,Wanhai,Outsource
SUP-015,788.0,814.0,3386.0,282.0,1471.0,2835.0,1297.0,3956.0,1.0,9478.0,66346.0,663.46,2800.0,Critical,ORD-20260625-H1072,On-Time,Wanhai,Internal
SUP-010,999.0,718.0,3480.0,701.0,1974.0,203.0,639.0,624.0,2.0,2692.0,32304.0,323.04,2800.0,Medium,ORD-20260625-H1073,On-Time,Wanhai,Internal
SUP-009,1398.0,593.0,2773.0,541.0,2599.0,2859.0,69.0,1800.0,4.0,3380.0,47320.0,473.2,4500.0,Low,ORD-20260625-H1074,On-Time,ONE,Internal
SUP-009,571.0,167.0,4816.0,983.0,2108.0,2729.0,826.0,5831.0,1.0,11377.0,68262.0,682.62,10000.0,Medium,ORD-20260625-H1075,On-Time,DHL,Outsource
SUP-014,538.0,918.0,2799.0,191.0,1242.0,2204.0,1277.0,1540.0,5.0,14448.0,187824.0,1878.24,4500.0,Low,ORD-20260625-H1076,On-Time,ONE,Outsource
SUP-005,446.0,163.0,4233.0,377.0,313.0,677.0,191.0,829.0,10.0,2617.0,23553.0,235.53,2800.0,High,ORD-20260625-H1077,On-Time,Wanhai,Internal
SUP-010,945.0,122.0,436.0,32.0,664.0,1181.0,425.0,4429.0,3.0,3426.0,37686.0,376.86,10000.0,Medium,ORD-20260625-H1078,On-Time,DHL,Internal
SUP-011,404.0,,1504.0,744.0,831.0,2264.0,456.0,3208.0,2.0,4738.0,37904.0,379.04,10000.0,medium,ORD-20260625-H1079,On-Time,DHL,Both
SUP-007,996.0,112.0,3630.0,692.0,538.0,918.0,865.0,2265.0,7.0,1415.0,21225.0,212.25,1500.0,medium,ORD-20260625-H1080,On-Time,Gemadept,internel
SUP-004,337.0,994.0,1501.0,251.0,2902.0,178.0,129.0,5666.0,2.0,9455.0,56730.0,567.3,4500.0,Medium,ORD-20260625-H1081,On-Time,ONE,Outsource
SUP-006,1047.0,305.0,2741.0,495.0,1688.0,1947.0,259.0,4663.0,9.0,11743.0,70458.0,704.58,4500.0,Medium,ORD-20260625-H1082,On-Time,ONE,Internal
SUP-015,585.0,443.0,2251.0,490.0,728.0,1989.0,817.0,367.0,6.0,5044.0,50440.0,504.4,10000.0,Medium,ORD-20260625-H1083,On-Time,DHL,Outsource
SUP-010,1364.0,138.0,641.0,179.0,1002.0,658.0,1385.0,4205.0,8.0,3705.0,33345.0,333.45,2800.0,Medium,ORD-20260625-H1084,On-Time,Wanhai,Internal
SUP-014,900.0,980.0,2276.0,658.0,1570.0,1806.0,426.0,4212.0,3.0,4737.0,61581.0,615.81,4500.0,Medium,ORD-20260625-H1085,On-Time,ONE,Outsource
SUP-011,887.0,48.0,3380.0,579.0,494.0,1719.0,89.0,216.0,5.0,1079.0,8632.0,86.32,4500.0,Medium,ORD-20260625-H1086,On-Time,O.N.E,Outsource
SUP-001,217.0,530.0,2857.0,280.0,346.0,2255.0,1426.0,1745.0,3.0,12988.0,103904.0,1039.04,4500.0,Critical,ORD-20260625-H1087,On-Time,ONE,Outsource
SUP-011,999.0,49.0,3998.0,592.0,2395.0,2946.0,502.0,1730.0,9.0,10453.0,73171.0,731.71,1500.0,Medium,ORD-20260625-H1088,On-Time,Gemadept,Internal
SUP-011,670.0,891.0,1004.0,653.0,1736.0,2835.0,1496.0,4013.0,1.0,7892.0,110488.0,1104.88,4500.0,Medium,ORD-20260625-H1089,On-Time,ONE,Outsource
SUP-006,477.0,385.0,274.0,621.0,2746.0,1953.0,763.0,1697.0,8.0,14690.0,146900.0,1469.0,2800.0,Medium,ORD-20260625-H1090,On-Time,Wanhai,Internal
SUP-014,539.0,819.0,2375.0,378.0,1572.0,169.0,135.0,742.0,6.0,12011.0,168154.0,1681.54,4500.0,high,ORD-20260625-H1091,On-Time,ONE,Both
SUP-010,404.0,157.0,4124.0,274.0,2231.0,2534.0,285.0,926.0,7.0,4872.0,58464.0,584.64,4500.0,Low,ORD-20260625-H1092,On-Time,ONE,Internal
SUP-003,245.0,494.0,2289.0,621.0,2920.0,1289.0,1488.0,,2.0,5638.0,73294.0,732.94,10000.0,Low,ORD-20260625-H1093,On-Time,DHL,Outsource
SUP-010,594.0,582.0,240.0,534.0,1344.0,1181.0,1429.0,4635.0,7.0,13192.0,158304.0,1583.04,2800.0,Critical,ORD-20260625-H1094,On-Time,Wanhai,Internal
SUP-008,766.0,411.0,2281.0,299.0,2198.0,1574.0,693.0,4502.0,1.0,1398.0,13980.0,139.8,10000.0,medium,ORD-20260625-H1095,On-Time,DHL,Internal
SUP-013,873.0,454.0,4883.0,136.0,2697.0,344.0,1321.0,3693.0,7.0,13750.0,96250.0,962.5,4500.0,Medium,ORD-20260625-H1096,On-Time,ONE,Internal
SUP-008,981.0,823.0,1822.0,629.0,2918.0,783.0,716.0,3663.0,8.0,2190.0,28470.0,284.7,4500.0,Medium,ORD-20260625-H1097,On-Time,ONE,Internal
SUP-015,1052.0,253.0,541.0,181.0,1080.0,1899.0,1302.0,1045.0,2.0,14470.0,144700.0,1447.0,4500.0,Low,ORD-20260625-H1098,On-Time,ONE,Internal
SUP-013,708.0,74.0,4252.0,871.0,1310.0,1701.0,410.0,4052.0,10.0,12848.0,167024.0,1670.24,4500.0,Medium,ORD-20260625-H1099,On-Time,ONE,Internal
SUP-011,988.0,950.0,2274.0,906.0,1648.0,2932.0,917.0,5021.0,2.0,14179.0,141790.0,1417.9,4500.0,Medium,ORD-20260625-H1100,On-Time,ONE,Internal
SUP-007,829.0,311.0,845.0,317.0,2612.0,170.0,799.0,873.0,3.0,4359.0,26154.0,261.54,4500.0,Low,ORD-20260625-H1101,On-Time,ONE,Internal
SUP-008,60.0,771.0,4463.0,935.0,518.0,1988.0,224.0,3720.0,10.0,2004.0,30060.0,300.6,10000.0,Medium,ORD-20260625-H1102,On-Time,D.H.L,Internal
SUP-003,1329.0,331.0,809.0,316.0,2234.0,1362.0,877.0,3239.0,4.0,11047.0,154658.0,1546.58,4500.0,Low,ORD-20260625-H1103,On-Time,ONE,Internal
SUP-015,445.0,567.0,654.0,613.0,358.0,2255.0,853.0,2257.0,8.0,14989.0,149890.0,1498.9,2800.0,Medium,ORD-20260625-H1104,Late,Wanhai,Outsource
SUP-012,780.0,108.0,3153.0,377.0,2458.0,1331.0,1447.0,4645.0,3.0,5265.0,36855.0,368.55,1500.0,Medium,ORD-20260625-H1105,On-Time,Gemadept,Outsource
SUP-001,,231.0,1908.0,679.0,2320.0,821.0,110.0,5395.0,6.0,11708.0,105372.0,1053.72,2800.0,medium,ORD-20260625-H1106,On-Time,Wanhai,Internal
SUP-008,411.0,,3672.0,537.0,1619.0,401.0,1243.0,937.0,10.0,14364.0,86184.0,861.84,2800.0,Low,ORD-20260625-H1107,Late,Wanhai,Outsource
SUP-005,1332.0,337.0,3169.0,397.0,1368.0,1553.0,824.0,4158.0,8.0,3955.0,35595.0,355.95,1500.0,High,ORD-20260625-H1108,Late,Gemadept,Outsource
SUP-011,1076.0,896.0,3228.0,716.0,1039.0,1471.0,463.0,4512.0,10.0,10890.0,108900.0,1089.0,10000.0,Medium,ORD-20260625-H1109,On-Time,DHL,Internal
SUP-011,133.0,776.0,4997.0,445.0,2652.0,2015.0,165.0,5611.0,2.0,11035.0,77245.0,772.45,4500.0,Medium,ORD-20260625-H1110,On-Time,ONE,Outsource
SUP-003,205.0,484.0,2881.0,783.0,2476.0,2675.0,1248.0,3649.0,4.0,13906.0,152966.0,1529.66,10000.0,Medium,ORD-20260625-H1111,On-Time,DHL,Outsource
SUP-015,1249.0,106.0,3829.0,556.0,295.0,1529.0,1497.0,5980.0,1.0,6723.0,60507.0,605.07,2800.0,high,ORD-20260625-H1112,On-Time,Wanhai,Internal
SUP-015,756.0,428.0,4425.0,572.0,161.0,2025.0,1201.0,1924.0,8.0,3399.0,33990.0,339.9,4500.0,Low,ORD-20260625-H1113,On-Time,ONE,Internal
SUP-014,521.0,259.0,3267.0,188.0,661.0,1051.0,1078.0,2853.0,1.0,2138.0,32070.0,320.7,1500.0,Medium,ORD-20260625-H1114,On-Time,Gemadept,Internal
SUP-011,668.0,851.0,1586.0,534.0,2991.0,355.0,1399.0,1261.0,9.0,4289.0,64335.0,643.35,2800.0,Low,ORD-20260625-H1115,On-Time,Wanhai,Internal
SUP-011,1497.0,719.0,3976.0,383.0,139.0,1053.0,747.0,4883.0,6.0,1957.0,19570.0,195.7,4500.0,Low,ORD-20260625-H1116,On-Time,ONE,Outsource
SUP-012,183.0,76.0,3066.0,702.0,1867.0,1268.0,1245.0,1518.0,3.0,4785.0,43065.0,430.65,4500.0,Critical,ORD-20260625-H1117,On-Time,ONE,Outsource
SUP-008,837.0,132.0,4988.0,449.0,2875.0,1799.0,1272.0,1029.0,8.0,12624.0,75744.0,757.44,10000.0,Low,ORD-20260625-H1118,On-Time,DHL,Internal
SUP-006,956.0,,3563.0,588.0,2137.0,1647.0,1304.0,3785.0,2.0,1150.0,11500.0,115.0,4500.0,Low,ORD-20260625-H1119,On-Time,ONE,Internal
SUP-001,913.0,89.0,4324.0,102.0,2604.0,2709.0,849.0,3421.0,3.0,14754.0,132786.0,1327.86,2800.0,Medium,ORD-20260625-H1120,On-Time,Wanhai,Internal
SUP-012,1453.0,758.0,348.0,349.0,1975.0,459.0,676.0,3584.0,7.0,5820.0,64020.0,640.2,4500.0,Medium,ORD-20260625-H1121,On-Time,ONE,Internal
SUP-002,716.0,787.0,4050.0,710.0,887.0,1313.0,1406.0,5306.0,1.0,6139.0,73668.0,736.68,1500.0,Low,ORD-20260625-H1122,On-Time,Gemadept,Internal
SUP-004,326.0,711.0,2258.0,152.0,1976.0,2443.0,473.0,2347.0,9.0,6849.0,61641.0,616.41,1500.0,High,ORD-20260625-H1123,On-Time,Gemadept,Internal
SUP-009,1309.0,203.0,1336.0,617.0,101.0,2240.0,1386.0,1502.0,10.0,5368.0,42944.0,429.44,4500.0,Low,ORD-20260625-H1124,On-Time,ONE,Internal
SUP-009,931.0,722.0,386.0,476.0,1592.0,1253.0,572.0,3275.0,9.0,12736.0,76416.0,764.16,2800.0,low,ORD-20260625-H1125,On-Time,Wanhai,Internal
SUP-010,62.0,983.0,3054.0,372.0,1229.0,960.0,1497.0,5005.0,3.0,7467.0,,522.69,10000.0,Low,ORD-20260625-H1126,On-Time,DHL,Internal
SUP-002,391.0,763.0,1450.0,802.0,2363.0,1089.0,224.0,2160.0,4.0,14403.0,,864.18,2800.0,Medium,ORD-20260625-H1127,Late,Wanhai,Outsource
SUP-001,84.0,295.0,1533.0,363.0,876.0,583.0,947.0,1900.0,2.0,11688.0,163632.0,1636.32,2800.0,Low,ORD-20260625-H1128,Late,Wanhai,Both
SUP-013,608.0,252.0,4393.0,113.0,2826.0,1532.0,1036.0,3220.0,10.0,13412.0,120708.0,1207.08,1500.0,medium,ORD-20260625-H1129,Late,Gemadept,Outsource
SUP-001,1287.0,73.0,4350.0,401.0,1882.0,440.0,423.0,1224.0,1.0,3125.0,37500.0,375.0,4500.0,Low,ORD-20260625-H1130,On-Time,ONE,Outsource
SUP-002,1485.0,276.0,2911.0,887.0,513.0,2477.0,681.0,799.0,8.0,13821.0,152031.0,1520.31,1500.0,High,ORD-20260625-H1131,Late,Gemadept,Outsource
SUP-015,454.0,109.0,4701.0,781.0,309.0,2018.0,286.0,1641.0,9.0,8373.0,,502.38,1500.0,low,ORD-20260625-H1132,On-Time,Gemadept,Internal
SUP-013,,757.0,1985.0,314.0,2063.0,2946.0,1059.0,4305.0,9.0,3830.0,26810.0,268.1,2800.0,Medium,ORD-20260625-H1133,On-Time,Wanhai,Internal
SUP-010,208.0,778.0,950.0,217.0,2190.0,1298.0,1017.0,2622.0,10.0,8492.0,76428.0,764.28,4500.0,medium,ORD-20260625-H1134,On-Time,ONE,Internal
SUP-004,1005.0,925.0,1962.0,98.0,2285.0,1567.0,492.0,845.0,5.0,6518.0,71698.0,716.98,2800.0,high,ORD-20260625-H1135,On-Time,Wanhai_Inc,Internal
SUP-009,,682.0,4120.0,697.0,1744.0,300.0,1111.0,2191.0,5.0,5467.0,54670.0,546.7,2800.0,Low,ORD-20260625-H1136,On-Time,Wanhai,Internal
SUP-008,598.0,454.0,4660.0,570.0,1683.0,842.0,833.0,5429.0,5.0,11814.0,94512.0,945.12,1500.0,Medium,ORD-20260625-H1137,On-Time,Gemadept,Internal
SUP-012,1034.0,644.0,681.0,839.0,2785.0,197.0,1069.0,3396.0,6.0,6355.0,88970.0,889.7,10000.0,Low,ORD-20260625-H1138,On-Time,DHL,Internal
SUP-003,1420.0,427.0,353.0,233.0,2616.0,1676.0,936.0,3572.0,4.0,9609.0,115308.0,1153.08,4500.0,High,ORD-20260625-H1139,On-Time,ONE,Outsource
SUP-012,328.0,288.0,1724.0,662.0,825.0,1391.0,895.0,4947.0,2.0,11844.0,130284.0,1302.84,2800.0,Medium,ORD-20260625-H1140,On-Time,Wanhai,Internal
SUP-011,528.0,688.0,2320.0,688.0,1512.0,938.0,891.0,1846.0,2.0,11325.0,113250.0,1132.5,4500.0,Critical,ORD-20260625-H1141,On-Time,ONE,internel
SUP-001,160.0,,2543.0,913.0,1321.0,451.0,684.0,3341.0,6.0,8695.0,113035.0,1130.35,2800.0,High,ORD-20260625-H1142,On-Time,Wanhai,Outsource
SUP-006,480.0,385.0,1440.0,178.0,2349.0,2614.0,205.0,4519.0,5.0,9262.0,120406.0,1204.06,10000.0,Medium,ORD-20260625-H1143,On-Time,DHL,Internal
SUP-010,591.0,878.0,260.0,853.0,2339.0,1401.0,778.0,,4.0,6312.0,94680.0,946.8,2800.0,Medium,ORD-20260625-H1144,On-Time,Wanhai,Internal
SUP-013,1188.0,370.0,1138.0,758.0,206.0,2077.0,1267.0,950.0,6.0,4378.0,65670.0,656.7,2800.0,Low,ORD-20260625-H1145,On-Time,Wanhai,Internal
SUP-013,1163.0,318.0,1839.0,576.0,426.0,555.0,862.0,1042.0,4.0,11985.0,179775.0,1797.75,2800.0,High,ORD-20260625-H1146,On-Time,Wanhai,Outsource
SUP-011,1285.0,925.0,4320.0,220.0,2897.0,1857.0,1234.0,5867.0,10.0,9149.0,137235.0,1372.35,2800.0,High,ORD-20260625-H1147,On-Time,Wanhai,Internal
SUP-007,409.0,178.0,4426.0,41.0,743.0,1257.0,689.0,3614.0,4.0,14169.0,141690.0,1416.9,1500.0,medium,ORD-20260625-H1148,Late,Gemadept,Outsource
SUP-002,421.0,506.0,3769.0,358.0,456.0,357.0,1199.0,3628.0,6.0,5359.0,32154.0,321.54,1500.0,Medium,ORD-20260625-H1149,On-Time,Gemadept,internel
SUP-011,1288.0,861.0,1452.0,261.0,2742.0,2209.0,1312.0,3710.0,4.0,4045.0,32360.0,323.6,10000.0,High,ORD-20260625-H1150,On-Time,DHL,Internal
SUP-013,1088.0,756.0,4403.0,760.0,2648.0,581.0,1114.0,2503.0,9.0,4328.0,38952.0,389.52,2800.0,Medium,ORD-20260625-H1151,On-Time,Wanhai,Internal
SUP-013,1004.0,545.0,371.0,925.0,1407.0,1600.0,235.0,2914.0,7.0,13376.0,80256.0,802.56,4500.0,Low,ORD-20260625-H1152,On-Time,ONE,Internal
SUP-006,308.0,374.0,1658.0,257.0,2615.0,1099.0,510.0,1705.0,6.0,12180.0,73080.0,730.8,4500.0,Low,ORD-20260625-H1153,On-Time,ONE,Outsource
SUP-008,827.0,640.0,3749.0,168.0,607.0,734.0,1462.0,5315.0,3.0,8998.0,80982.0,809.82,1500.0,Medium,ORD-20260625-H1154,On-Time,Gemadept,Internal
SUP-014,169.0,949.0,4397.0,804.0,2253.0,1496.0,1334.0,1627.0,4.0,6847.0,61623.0,616.23,2800.0,Medium,ORD-20260625-H1155,On-Time,Wanhai,Internal
SUP-014,1025.0,420.0,2522.0,598.0,1189.0,1422.0,1479.0,4054.0,2.0,6987.0,83844.0,838.44,4500.0,Low,ORD-20260625-H1156,On-Time,ONE,Internal
SUP-001,962.0,424.0,1836.0,26.0,294.0,1175.0,595.0,5361.0,3.0,12822.0,141042.0,1410.42,2800.0,High,ORD-20260625-H1157,On-Time,Wanhai,Both
SUP-014,1201.0,115.0,3315.0,252.0,1311.0,1502.0,748.0,5707.0,1.0,12903.0,77418.0,774.18,2800.0,Medium,ORD-20260625-H1158,On-Time,Wanhai,Internal
SUP-008,772.0,726.0,4290.0,888.0,146.0,2077.0,1474.0,5348.0,9.0,13759.0,82554.0,825.54,1500.0,low,ORD-20260625-H1159,Late,Gemadept,Outsource
SUP-014,572.0,589.0,3204.0,823.0,1485.0,2459.0,356.0,2942.0,10.0,3366.0,37026.0,370.26,10000.0,Medium,ORD-20260625-H1160,On-Time,DHL,internel
SUP-003,374.0,994.0,529.0,787.0,2684.0,2726.0,994.0,4271.0,3.0,1745.0,20940.0,209.4,2800.0,High,ORD-20260625-H1161,On-Time,Wanhai,Outsource
SUP-011,1393.0,411.0,3840.0,598.0,1701.0,2206.0,186.0,3474.0,8.0,5602.0,39214.0,392.14,10000.0,Low,ORD-20260625-H1162,On-Time,DHL,Outsource
SUP-014,1123.0,371.0,4094.0,781.0,1610.0,2451.0,1275.0,2808.0,4.0,7970.0,63760.0,9564.0,4500.0,Low,ORD-20260625-H1163,On-Time,ONE,Internal
SUP-013,118.0,825.0,4307.0,96.0,946.0,2182.0,942.0,2574.0,8.0,12975.0,90825.0,908.25,10000.0,Medium,ORD-20260625-H1164,On-Time,DHL,both_mills
